longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-118.06,33.7,23.0,2226.0,449.3,1475.0,448.0,2.7221,190897.0
-118.07,34.07,41.0,2659.0,610.0,1476.0,470.0,3.0747,164458.0
-118.28,33.91,17.0,5155.0,958.5,3097.0,947.0,4.6262,354577.0
-121.34,37.51,23.0,1825.0,345.0,1015.0,318.0,5.5484,177937.0
-119.57,34.26,51.0,1718.0,451.4,747.0,402.0,3.9262,308027.0
-117.61,33.7,48.0,6317.0,1128.7,2479.0,1219.0,7.7094,409512.0
-121.06,36.74,14.0,1707.0,283.6,667.0,259.0,5.4885,426886.0
-122.11,38.49,24.0,2113.0,480.8,875.0,431.0,3.1794,193970.0
-118.27,37.7,14.0,1812.0,321.5,774.0,273.0,4.7474,226204.0
-121.5,36.27,39.0,1410.0,333.5,929.0,282.0,4.8484,500001.0
-121.65,37.33,35.0,2352.0,544.8,2373.0,568.0,2.0416,67358.0
-121.88,37.66,52.0,1017.0,242.5,625.0,264.0,6.7247,344274.0
-121.27,37.84,36.0,5336.0,1183.6,2254.0,1100.0,4.4308,303808.0
-118.14,34.21,40.0,3499.0,832.1,1863.0,756.0,4.0324,154828.0
-118.23,34.01,31.0,4355.0,903.7,2260.0,722.0,4.5937,295546.0
-116.67,32.72,30.0,2428.0,728.0,1677.0,672.0,3.0564,208136.0
-121.15,37.46,43.0,835.0,203.0,401.0,218.0,1.8006,94137.0
-118.22,36.69,22.0,1596.0,491.6,762.0,327.0,2.0696,82223.0
-122.12,38.4,32.0,1446.0,222.4,852.0,247.0,3.9668,291247.0
-122.15,37.25,26.0,2352.0,489.4,1226.0,477.0,2.8384,333792.0
-118.99,37.51,31.0,2495.0,572.2,1556.0,576.0,4.2432,204590.0
-117.99,33.94,47.0,1062.0,350.5,843.0,285.0,1.8503,96232.0
-117.88,33.78,23.0,689.0,138.8,69.0,64.0,5.4295,377588.0
-118.19,33.9,32.0,2174.0,346.7,1570.0,404.0,4.5191,222681.0
-118.32,33.8,32.0,1567.0,270.0,775.0,308.0,7.4236,406534.0
-118.1,34.3,36.0,1799.0,327.2,1113.0,335.0,4.2671,199724.0
-117.65,33.71,46.0,1820.0,613.5,1163.0,635.0,2.4074,173073.0
-121.26,36.94,37.0,2536.0,453.2,1251.0,535.0,8.1645,500001.0
-118.45,34.28,37.0,1015.0,211.8,269.0,187.0,4.6328,220436.0
-117.12,32.77,13.0,3408.0,893.3,3796.0,846.0,4.5134,230669.0
-119.5,37.49,36.0,572.0,232.1,833.0,217.0,1.8862,108524.0
-118.29,34.03,20.0,2428.0,642.2,1777.0,583.0,3.7231,72767.0
-117.38,32.87,28.0,1300.0,203.9,955.0,211.0,5.5858,268710.0
-118.16,34.04,12.0,5244.0,864.3,1468.0,687.0,8.3507,500001.0
-120.78,35.96,26.0,8685.0,1702.1,4498.0,1854.0,4.3209,229659.0
-119.62,35.4,30.0,3151.0,641.3,1999.0,614.0,3.6445,85799.0
-117.81,33.93,40.0,2.0,81.4,165.0,87.0,1.0618,96051.0
-122.14,37.72,52.0,1237.0,279.1,929.0,295.0,3.0955,232540.0
-116.25,32.68,28.0,3819.0,1062.8,3708.0,1110.0,1.7041,183176.0
-122.21,38.31,18.0,2338.0,490.1,1360.0,484.0,5.7161,315053.0
-119.86,37.61,42.0,657.0,195.4,641.0,187.0,3.4838,152114.0
-118.38,34.13,30.0,1164.0,160.7,899.0,158.0,2.9351,54155.0
-121.73,34.53,52.0,2540.0,450.1,2343.0,552.0,3.6708,89895.0
-116.38,32.55,9.0,6331.0,2619.8,9171.0,2756.0,3.1663,282949.0
-117.95,33.98,29.0,2048.0,358.3,964.0,286.0,3.72,105136.0
-122.18,38.1,48.0,2505.0,359.1,821.0,370.0,3.8205,191126.0
-118.12,33.85,33.0,953.0,179.0,637.0,130.0,4.3833,212623.0
-118.12,34.04,45.0,1708.0,328.8,962.0,336.0,3.5404,185941.0
-121.84,37.25,14.0,9350.0,1126.8,2408.0,913.0,8.9133,355708.0
-117.28,33.18,33.0,1317.0,450.2,783.0,398.0,2.8215,255058.0
-119.56,35.12,31.0,1940.0,483.5,2174.0,479.0,1.3775,71551.0
-115.89,32.55,50.0,4010.0,743.6,2523.0,870.0,3.8033,224437.0
-121.54,35.26,24.0,1247.0,265.1,559.0,249.0,2.3639,173055.0
-117.89,32.99,39.0,3987.0,616.0,3061.0,686.0,4.4011,251015.0
-118.11,34.02,36.0,1152.0,263.5,414.0,226.0,2.3676,107717.0
-117.29,33.93,32.0,994.0,209.7,869.0,220.0,5.9008,243793.0
-118.33,34.08,32.0,1914.0,458.5,1501.0,417.0,1.6348,52715.0
-118.14,33.85,7.0,4332.0,1668.6,3208.0,1614.0,2.8563,197830.0
-117.81,33.82,33.0,2427.0,439.0,1616.0,429.0,3.0414,173898.0
-122.03,37.82,31.0,3763.0,818.9,1928.0,820.0,5.5276,374546.0
-118.48,34.0,18.0,2279.0,403.1,1112.0,388.0,6.0655,324681.0
-118.15,34.04,6.0,1984.0,386.9,788.0,359.0,7.3827,500001.0
-119.7,37.77,26.0,1687.0,304.7,789.0,273.0,3.5874,142811.0
-118.5,35.56,43.0,2732.0,404.9,568.0,374.0,3.5734,187758.0
-122.22,37.19,43.0,2790.0,488.2,671.0,397.0,6.4463,314439.0
-118.33,34.13,37.0,2013.0,334.0,1363.0,343.0,3.902,121276.0
-121.14,34.48,31.0,6235.0,801.8,1445.0,814.0,6.5381,329544.0
-117.66,33.7,52.0,2135.0,407.0,2072.0,416.0,4.103,227481.0
-117.25,33.98,21.0,1438.0,334.0,740.0,364.0,2.9575,119242.0
-118.33,33.93,19.0,5589.0,875.2,1759.0,814.0,9.6703,500001.0
-117.73,33.68,13.0,8142.0,1351.5,3166.0,1465.0,6.417,412043.0
-116.64,32.68,40.0,1890.0,436.4,1804.0,464.0,3.6298,283036.0
-120.85,34.27,17.0,781.0,301.0,474.0,258.0,2.1701,180163.0
-117.9,34.04,16.0,2237.0,482.2,1191.0,510.0,3.9637,235983.0
-118.03,34.14,26.0,947.0,241.9,481.0,198.0,3.1622,212481.0
-118.47,34.78,52.0,1669.0,620.5,1505.0,479.0,1.7704,143988.0
-117.25,33.83,22.0,1147.0,241.1,490.0,195.0,4.0103,305943.0
-118.21,33.88,38.0,3752.0,664.9,1758.0,628.0,3.7687,289382.0
-119.25,36.74,16.0,2026.0,473.1,1071.0,504.0,2.8475,168259.0
-117.8,33.17,10.0,1404.0,384.1,869.0,439.0,3.0358,239938.0
-117.13,33.96,47.0,2678.0,708.0,1936.0,713.0,1.5035,58728.0
-118.5,34.2,23.0,3393.0,846.6,2029.0,918.0,2.1729,133380.0
-121.86,34.19,35.0,2014.0,564.1,1582.0,494.0,5.246,500001.0
-118.09,33.96,16.0,2169.0,557.8,2326.0,662.0,2.2907,80877.0
-118.36,33.88,38.0,1847.0,346.4,651.0,327.0,4.3748,222906.0
-124.22,41.15,52.0,3309.0,580.8,1250.0,573.0,2.9196,218899.0
-117.94,34.11,22.0,1972.0,333.7,787.0,296.0,4.4276,230940.0
-121.95,38.51,21.0,2171.0,366.0,460.0,328.0,5.6107,225668.0
-118.42,35.29,8.0,2236.0,523.2,937.0,457.0,2.0471,129351.0
-118.59,33.97,50.0,1086.0,190.3,648.0,231.0,3.2615,233630.0
-118.19,34.16,29.0,1682.0,296.3,882.0,256.0,1.2209,64375.0
-117.82,32.86,21.0,3846.0,1329.5,2863.0,1092.0,2.8687,402282.0
-121.74,36.76,26.0,1395.0,296.2,1258.0,319.0,3.095,147369.0
-122.46,39.28,27.0,1876.0,744.1,1534.0,617.0,1.1251,117199.0
-118.38,33.95,46.0,1225.0,392.4,1275.0,376.0,3.315,253676.0
-117.87,33.98,15.0,1824.0,469.5,1071.0,405.0,1.862,110993.0
-116.9,32.65,30.0,5108.0,1003.9,3097.0,837.0,4.6534,234470.0
-117.74,34.03,52.0,1686.0,391.4,1060.0,360.0,2.526,117724.0
-118.34,37.16,13.0,5294.0,1425.7,2786.0,919.0,1.8636,129718.0
-118.56,34.06,25.0,3759.0,848.4,1939.0,745.0,3.3316,154862.0
-117.1,32.95,43.0,3924.0,1052.7,2116.0,977.0,2.9172,151037.0
-118.25,33.91,48.0,1299.0,293.5,878.0,281.0,3.9919,222003.0
-117.86,33.59,34.0,6912.0,1013.4,2273.0,991.0,6.3814,460588.0
-118.15,34.12,41.0,2110.0,417.5,1354.0,486.0,3.2009,113924.0
-117.47,33.77,5.0,6212.0,989.2,2618.0,931.0,5.4599,288278.0
-121.11,37.61,24.0,3291.0,743.9,1384.0,724.0,2.8545,220238.0
-118.23,37.24,18.0,1838.0,375.9,917.0,370.0,1.63,51223.0
-122.15,38.54,52.0,1351.0,276.4,738.0,292.0,2.131,129069.0
-117.76,33.93,29.0,3573.0,403.3,1579.0,385.0,3.3063,134188.0
-117.21,33.6,40.0,4376.0,1286.7,5025.0,1449.0,2.4527,84082.0
-119.88,34.17,52.0,1207.0,272.5,858.0,272.0,5.3085,275722.0
-118.33,34.02,14.0,2052.0,411.4,1010.0,355.0,2.5245,134106.0
-122.43,39.05,31.0,778.0,151.1,287.0,136.0,5.3241,124541.0
-118.38,34.14,38.0,2077.0,361.7,957.0,318.0,5.7464,280182.0
-117.0,32.85,16.0,1124.0,136.4,241.0,112.0,6.6595,162229.0
-117.83,33.79,32.0,5550.0,1363.6,2820.0,1078.0,1.4241,75591.0
-119.69,34.13,31.0,2275.0,441.6,1017.0,412.0,5.1472,213358.0
-117.19,33.58,27.0,3203.0,693.2,2365.0,694.0,2.6501,156833.0
-122.21,38.12,31.0,1856.0,361.8,544.0,295.0,4.0943,239290.0
-122.13,38.62,15.0,4292.0,898.7,1705.0,956.0,2.3307,164945.0
-117.73,33.7,48.0,1411.0,323.1,959.0,311.0,3.9727,323584.0
-122.54,40.26,8.0,5593.0,1321.3,1901.0,1020.0,2.0462,89293.0
-120.42,37.59,44.0,3349.0,598.6,1471.0,467.0,2.5607,169518.0
-117.1,32.76,22.0,2468.0,546.5,1216.0,508.0,3.6116,232288.0
-118.12,34.01,21.0,2230.0,447.4,1099.0,401.0,6.3025,357683.0
-120.29,37.55,22.0,4357.0,919.3,2092.0,867.0,1.9198,66281.0
-122.24,38.26,52.0,5017.0,1159.1,2923.0,868.0,2.1894,96893.0
-121.67,37.49,24.0,594.0,184.4,273.0,159.0,5.9553,241247.0
-123.79,40.5,48.0,4713.0,666.4,2030.0,633.0,4.7028,500001.0
-122.43,38.66,37.0,3311.0,665.7,1760.0,608.0,3.7242,168987.0
-118.06,33.93,35.0,1965.0,514.9,1277.0,404.0,3.8794,159466.0
-121.76,37.18,52.0,84.0,209.2,616.0,215.0,1.1719,120888.0
-118.13,34.11,34.0,2001.0,396.9,1033.0,365.0,4.807,265654.0
-124.32,41.4,34.0,1873.0,332.6,1187.0,378.0,2.6631,147864.0
-122.09,37.12,26.0,3856.0,933.3,2558.0,993.0,4.3652,240887.0
-118.19,34.18,36.0,3440.0,823.5,2123.0,853.0,2.752,106463.0
-119.45,34.15,22.0,2269.0,385.4,1027.0,303.0,4.9187,227986.0
-121.96,38.0,41.0,463.0,77.5,149.0,47.0,4.4234,180694.0
-119.99,34.0,44.0,829.0,197.9,636.0,241.0,2.5053,68125.0
-118.33,37.54,39.0,1806.0,336.6,1148.0,303.0,3.168,134086.0
-117.63,34.88,23.0,1499.0,314.4,451.0,246.0,2.2291,65475.0
-118.36,34.02,46.0,1675.0,350.9,893.0,340.0,4.7663,226039.0
-121.76,37.46,14.0,1788.0,322.8,1169.0,334.0,4.4539,256580.0
-119.33,36.75,26.0,2480.0,444.1,612.0,362.0,7.4394,500001.0
-117.77,34.04,24.0,2348.0,427.5,1083.0,412.0,5.4874,204228.0
-121.16,37.34,37.0,668.0,44.5,174.0,24.0,4.4103,167422.0
-121.17,37.97,30.0,2290.0,520.3,936.0,496.0,2.7971,182350.0
-122.16,37.22,46.0,2152.0,356.3,831.0,380.0,3.7589,500001.0
-122.03,38.09,23.0,3077.0,529.7,1362.0,497.0,2.886,169993.0
-121.33,37.24,16.0,365.0,83.4,765.0,120.0,3.091,112705.0
-118.47,36.21,13.0,5474.0,1238.9,3504.0,1207.0,3.2364,186762.0
-118.09,33.94,20.0,2569.0,734.0,1234.0,534.0,2.8635,182298.0
-118.34,34.2,25.0,5490.0,692.3,1575.0,619.0,3.3781,145393.0
-117.09,33.01,30.0,1004.0,193.2,517.0,168.0,5.5787,303677.0
-122.18,38.17,37.0,3417.0,985.7,1538.0,758.0,1.5293,100954.0
-118.17,34.21,24.0,1819.0,389.6,830.0,420.0,1.9186,110765.0
-116.94,32.8,23.0,1914.0,391.0,1594.0,318.0,5.025,109426.0
-120.01,34.57,38.0,579.0,168.6,896.0,153.0,2.4753,93150.0
-118.19,34.05,18.0,3203.0,984.2,2003.0,937.0,1.5555,75153.0
-118.16,35.35,28.0,1661.0,345.1,650.0,318.0,4.2305,160803.0
-121.22,37.54,22.0,2228.0,702.0,1425.0,600.0,1.6124,143184.0
-119.54,34.18,49.0,3416.0,612.7,1000.0,585.0,4.0045,384674.0
-122.65,40.38,14.0,3952.0,731.3,1371.0,612.0,4.9271,223036.0
-118.09,36.51,6.0,9068.0,1630.6,2699.0,1097.0,3.2508,153154.0
-119.27,37.71,8.0,2858.0,428.7,1353.0,439.0,3.9864,52080.0
-118.32,34.24,33.0,3840.0,603.2,2026.0,667.0,2.4325,130543.0
-121.31,37.37,35.0,1497.0,273.1,790.0,236.0,2.5652,161175.0
-122.21,38.5,35.0,492.0,86.4,494.0,72.0,2.4979,114618.0
-117.93,33.88,19.0,5947.0,1842.8,5255.0,1741.0,1.8789,86023.0
-118.13,34.08,45.0,2256.0,337.3,1366.0,317.0,3.5127,154221.0
-116.95,33.97,24.0,1731.0,418.2,1341.0,380.0,3.4666,104242.0
-118.15,34.12,32.0,3071.0,541.0,1290.0,440.0,4.4118,246755.0
-118.17,36.5,22.0,3057.0,481.3,1233.0,468.0,5.461,175216.0
-118.89,34.0,30.0,3746.0,853.3,2455.0,820.0,3.8821,204589.0
-118.0,34.02,34.0,1461.0,178.8,880.0,184.0,3.5664,158219.0
-120.96,37.77,35.0,2636.0,396.6,1561.0,415.0,3.5884,139047.0
-122.55,39.3,16.0,1221.0,150.7,737.0,146.0,7.4495,195779.0
-122.52,38.22,52.0,1446.0,268.4,790.0,280.0,5.9826,500001.0
-120.83,34.13,28.0,2653.0,435.5,980.0,412.0,5.6758,348678.0
-121.9,37.61,17.0,4218.0,1050.9,1385.0,751.0,2.0672,108332.0
-119.0,34.01,20.0,1513.0,324.5,927.0,293.0,4.1128,196116.0
-120.06,37.89,42.0,564.0,188.2,620.0,150.0,2.3085,167500.0
-122.19,37.68,47.0,1934.0,444.8,1240.0,446.0,1.98,218731.0
-117.35,33.71,27.0,846.0,236.1,767.0,229.0,4.0643,178449.0
-118.11,33.84,32.0,1984.0,433.1,1052.0,397.0,4.966,256347.0
-122.47,40.38,44.0,509.0,163.0,286.0,145.0,2.3066,102190.0
-121.93,37.41,19.0,1621.0,322.2,738.0,318.0,6.923,318659.0
-118.3,34.23,34.0,2011.0,481.7,1376.0,408.0,3.32,216016.0
-121.91,37.72,39.0,1608.0,418.1,1910.0,411.0,1.1958,75047.0
-117.98,33.91,48.0,549.0,184.6,374.0,215.0,5.3893,273357.0
-121.43,37.82,21.0,2219.0,445.9,682.0,373.0,2.9465,125849.0
-117.17,32.82,42.0,1593.0,322.4,1184.0,339.0,4.5897,376873.0
-120.66,34.51,16.0,1703.0,658.7,1929.0,549.0,1.003,82388.0
-118.12,34.09,22.0,2128.0,463.6,1250.0,350.0,2.5475,78768.0
-118.34,37.99,23.0,1635.0,412.3,1111.0,396.0,2.2685,166364.0
-122.2,38.41,16.0,3381.0,530.9,1315.0,476.0,6.4693,360422.0
-122.27,38.3,20.0,1215.0,238.5,576.0,284.0,4.7527,156711.0
-121.48,37.9,52.0,227.0,3.6,377.0,25.0,2.4687,109487.0
-123.89,40.89,37.0,3061.0,467.8,1307.0,417.0,4.9278,169596.0
-121.02,34.24,42.0,2928.0,558.2,1499.0,461.0,3.5849,206058.0
-115.75,32.54,48.0,2840.0,654.9,2988.0,700.0,3.5861,214710.0
-117.3,33.93,15.0,1217.0,252.6,526.0,220.0,5.0019,164070.0
-118.62,34.49,40.0,152.0,32.9,180.0,54.0,2.8658,73013.0
-118.06,33.88,15.0,1997.0,392.1,940.0,289.0,5.3402,374151.0
-118.04,33.78,29.0,2257.0,523.6,1631.0,474.0,3.3515,232663.0
-117.17,33.77,35.0,1935.0,553.4,1469.0,467.0,3.2683,208440.0
-121.14,36.43,36.0,2527.0,527.8,1483.0,607.0,5.3644,347278.0
-117.79,33.65,36.0,5966.0,1087.0,2117.0,870.0,3.187,159569.0
-120.88,34.12,35.0,3419.0,560.4,2473.0,623.0,6.9484,294189.0
-117.87,33.68,43.0,1977.0,466.8,905.0,383.0,4.1337,209527.0
-118.17,33.82,44.0,792.0,226.9,755.0,211.0,3.5436,247127.0
-121.4,34.77,9.0,3946.0,526.5,1617.0,499.0,8.5349,323260.0
-120.65,37.59,32.0,2315.0,512.9,858.0,468.0,4.0516,160403.0
-119.86,36.37,28.0,2591.0,711.4,2189.0,606.0,2.8334,236188.0
-118.22,34.53,52.0,2394.0,521.8,1748.0,528.0,2.443,104471.0
-117.12,32.86,50.0,2089.0,329.1,1150.0,272.0,5.3142,343695.0
-121.58,37.6,52.0,975.0,154.6,812.0,235.0,3.6899,264735.0
-117.23,33.01,22.0,5029.0,1609.3,4060.0,1311.0,5.1806,250455.0
-120.69,37.39,49.0,2376.0,529.0,1493.0,514.0,3.3484,73736.0
-120.3,37.18,14.0,3308.0,624.8,2749.0,753.0,3.3111,135938.0
-118.92,34.17,34.0,1355.0,220.0,820.0,243.0,3.4358,228809.0
-121.71,37.68,40.0,1712.0,389.6,870.0,352.0,2.7333,122030.0
-119.52,34.03,28.0,2037.0,391.5,1034.0,373.0,5.4003,457874.0
-121.75,35.18,18.0,2031.0,375.1,867.0,305.0,3.9968,234939.0
-118.08,33.91,24.0,1432.0,300.6,662.0,288.0,2.1167,113601.0
-118.26,34.12,52.0,1446.0,255.9,727.0,202.0,3.2486,121998.0
-117.81,33.77,28.0,1579.0,482.2,1065.0,521.0,3.472,290753.0
-118.23,34.13,6.0,2780.0,665.2,1580.0,514.0,2.9476,227349.0
-117.28,33.71,40.0,1464.0,214.4,502.0,240.0,4.9003,228384.0
-120.33,38.01,45.0,5317.0,958.2,2487.0,753.0,4.5099,111349.0
-118.31,33.96,24.0,1549.0,287.7,727.0,255.0,6.0744,219846.0
-118.31,36.73,17.0,1608.0,314.7,1198.0,319.0,2.469,105258.0
-122.17,38.48,34.0,1600.0,277.3,577.0,266.0,6.1792,227368.0
-118.17,33.67,27.0,2411.0,406.5,958.0,355.0,6.4286,380744.0
-123.02,38.41,32.0,2973.0,316.1,925.0,300.0,15.0001,500001.0
-118.22,34.08,5.0,5681.0,1108.8,3134.0,1698.0,2.2584,228014.0
-120.21,37.22,28.0,1686.0,308.0,951.0,261.0,4.5362,159414.0
-122.2,37.84,49.0,1177.0,273.3,540.0,270.0,4.0878,500001.0
-119.51,37.36,29.0,4252.0,698.8,2291.0,669.0,3.8856,164123.0
-118.29,34.09,32.0,5132.0,1297.9,3786.0,1162.0,2.0408,170290.0
-117.85,34.11,15.0,2169.0,311.9,867.0,318.0,4.1392,173619.0
-119.59,36.85,14.0,2833.0,295.9,954.0,247.0,12.1115,402141.0
-118.17,35.54,12.0,8273.0,1925.9,3600.0,1899.0,2.0373,69794.0
-121.63,37.11,17.0,5644.0,949.7,2724.0,841.0,2.3829,140046.0
-122.61,39.17,15.0,10774.0,2345.2,4700.0,2476.0,2.8877,211631.0
-118.32,34.18,44.0,2397.0,522.6,869.0,410.0,3.0735,192184.0
-122.2,39.75,43.0,2050.0,419.6,971.0,350.0,2.3923,100190.0
-122.27,38.47,28.0,532.0,82.2,213.0,111.0,5.0607,151597.0
-118.16,33.77,47.0,1331.0,285.6,1155.0,263.0,1.9865,100563.0
-117.67,32.99,4.0,3155.0,707.3,2704.0,665.0,3.5667,261679.0
-122.6,38.76,36.0,2478.0,439.0,1192.0,331.0,3.0817,178070.0
-122.09,37.91,36.0,1561.0,330.0,664.0,294.0,4.1431,244868.0
-121.56,37.63,38.0,280.0,132.2,266.0,121.0,3.3845,122875.0
-121.85,37.54,19.0,7473.0,1051.4,2272.0,977.0,3.7607,167656.0
-118.25,34.04,29.0,1638.0,250.8,858.0,293.0,5.3683,270703.0
-118.01,33.73,52.0,1673.0,506.6,1011.0,551.0,3.5618,420166.0
-118.3,34.08,45.0,1770.0,249.0,548.0,226.0,6.1698,294762.0
