longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-118.3,37.69,12.0,3646.0,431.8,1035.0,376.0,2.8152,60979.0
-121.5,37.43,27.0,2425.0,586.6,1339.0,609.0,2.2886,125501.0
-119.4,34.15,26.0,2060.0,521.5,1859.0,420.0,2.5947,85516.0
-118.31,34.56,41.0,1906.0,436.1,620.0,403.0,3.1398,119144.0
-118.78,37.16,16.0,1526.0,400.0,758.0,338.0,2.1032,182419.0
-121.16,37.63,36.0,2381.0,457.7,1823.0,426.0,2.2647,82892.0
-117.16,33.83,7.0,3488.0,859.7,2978.0,735.0,2.2521,99122.0
-120.93,34.7,37.0,2440.0,444.9,769.0,448.0,4.7064,246865.0
-116.49,32.7,15.0,2268.0,423.7,1574.0,386.0,3.1664,115092.0
-117.86,34.04,28.0,6009.0,474.2,2198.0,471.0,8.2413,153545.0
-118.17,34.11,36.0,2837.0,894.8,2749.0,889.0,2.6052,97277.0
-118.36,34.13,36.0,1599.0,333.2,968.0,361.0,3.9013,274185.0
-120.31,36.91,36.0,2852.0,567.5,1273.0,504.0,3.1778,146282.0
-118.25,37.43,35.0,2068.0,272.4,1434.0,315.0,2.7267,60860.0
-116.97,33.63,7.0,863.0,264.4,574.0,232.0,2.8982,142931.0
-121.75,36.61,34.0,1309.0,344.9,904.0,275.0,1.8029,106852.0
-118.07,33.96,40.0,1333.0,293.6,1424.0,325.0,4.1828,297054.0
-118.46,34.11,16.0,2664.0,470.2,1619.0,441.0,3.6174,252806.0
-118.35,34.15,38.0,2259.0,431.2,1470.0,395.0,5.395,318866.0
-121.92,36.66,44.0,717.0,196.6,273.0,179.0,4.2916,165280.0
-121.45,37.47,39.0,985.0,194.3,829.0,244.0,4.806,245732.0
-119.69,34.1,52.0,1941.0,428.4,963.0,445.0,12.6146,500001.0
-118.26,34.84,34.0,2616.0,515.6,1223.0,471.0,2.4835,110357.0
-118.47,34.12,40.0,3967.0,469.8,1788.0,437.0,7.8149,230861.0
-117.88,33.88,23.0,1552.0,333.7,582.0,264.0,3.4241,103019.0
-117.2,32.75,7.0,1763.0,402.3,1386.0,407.0,2.9551,124183.0
-121.68,37.46,26.0,1917.0,369.6,1244.0,389.0,2.3524,109174.0
-117.17,32.77,18.0,2375.0,740.6,1682.0,633.0,3.0263,236216.0
-118.41,34.08,33.0,5637.0,1366.4,2163.0,1087.0,4.1143,258268.0
-117.92,34.13,22.0,1860.0,372.0,1178.0,350.0,2.0426,43811.0
-122.03,37.53,41.0,1723.0,476.5,815.0,403.0,2.5988,177457.0
-122.06,38.15,16.0,1326.0,199.9,346.0,165.0,6.954,227729.0
-122.32,38.38,28.0,4727.0,1090.7,2686.0,860.0,2.5122,96033.0
-117.86,32.98,52.0,1330.0,297.4,1057.0,355.0,4.7642,294953.0
-118.28,34.11,24.0,2377.0,431.2,1270.0,445.0,2.909,188622.0
-118.3,34.28,38.0,536.0,106.6,495.0,134.0,3.9748,144211.0
-122.21,37.73,24.0,2614.0,695.9,1311.0,596.0,2.9288,235570.0
-121.86,37.62,25.0,6582.0,921.2,5005.0,1071.0,7.4606,339645.0
-118.11,34.04,12.0,2559.0,372.0,1075.0,386.0,6.816,147837.0
-117.19,32.9,23.0,1054.0,281.6,746.0,248.0,2.0534,163126.0
-120.97,38.29,14.0,2793.0,613.0,1415.0,616.0,2.8658,109184.0
-117.2,33.77,40.0,1113.0,305.7,764.0,258.0,2.8375,164943.0
-121.59,34.75,47.0,548.0,104.1,356.0,102.0,3.5369,231110.0
-120.98,36.44,41.0,1981.0,329.5,1248.0,372.0,2.9432,135243.0
-121.9,37.88,28.0,3930.0,710.6,2504.0,559.0,2.7704,118792.0
-118.25,34.11,41.0,1430.0,258.2,623.0,228.0,2.0318,169974.0
-117.05,32.83,12.0,2331.0,514.2,1307.0,466.0,3.775,87930.0
-118.53,34.09,20.0,1849.0,502.2,960.0,428.0,2.4064,339293.0
-118.31,36.57,16.0,1903.0,385.9,1332.0,380.0,2.8019,59254.0
-119.73,37.72,15.0,9664.0,2078.4,7215.0,1938.0,3.4066,103063.0
-119.95,34.21,24.0,2488.0,472.6,1344.0,431.0,3.3083,105685.0
-119.34,34.03,14.0,1929.0,338.6,1218.0,351.0,7.4515,499931.0
-117.76,33.93,22.0,1197.0,214.9,292.0,136.0,3.6021,134975.0
-118.23,34.1,48.0,953.0,180.7,356.0,132.0,2.8028,65404.0
-117.84,33.92,21.0,7503.0,1236.6,4058.0,1422.0,6.5361,335571.0
-120.28,34.69,41.0,2208.0,482.5,751.0,415.0,5.1485,350585.0
-122.0,37.61,28.0,2205.0,451.9,891.0,392.0,1.9367,212852.0
-122.37,38.66,10.0,1477.0,269.9,832.0,278.0,3.733,101465.0
-118.34,34.5,34.0,2458.0,357.1,1558.0,409.0,3.1519,123910.0
-118.3,33.99,35.0,1756.0,241.6,971.0,215.0,5.8523,297249.0
-120.66,34.21,46.0,593.0,83.2,297.0,98.0,3.8346,177417.0
-122.54,39.21,28.0,1253.0,200.1,738.0,251.0,3.5172,97333.0
-121.68,37.7,17.0,1293.0,253.2,467.0,177.0,2.413,116725.0
-118.94,37.56,29.0,3375.0,761.4,1731.0,659.0,3.274,118268.0
-120.33,34.11,22.0,4693.0,716.4,983.0,736.0,5.7732,500001.0
-119.77,34.12,38.0,4583.0,671.6,3009.0,590.0,4.9888,282747.0
-117.72,33.0,52.0,1210.0,232.1,792.0,272.0,4.4256,445120.0
-122.19,38.2,14.0,1619.0,346.6,1040.0,323.0,4.4508,167927.0
-122.02,37.9,41.0,1091.0,207.7,640.0,141.0,1.7325,58795.0
-122.36,38.58,38.0,708.0,129.3,539.0,141.0,3.9273,150298.0
-118.14,33.83,46.0,89.0,14.5,20.0,11.0,4.71,419350.0
-118.09,34.07,41.0,2203.0,423.5,751.0,306.0,3.9112,206076.0
-122.25,38.44,37.0,2057.0,375.2,801.0,305.0,3.2685,125471.0
-117.3,32.84,39.0,1311.0,217.9,640.0,226.0,4.4285,148367.0
-118.75,35.32,32.0,2222.0,381.2,1155.0,411.0,3.67,127434.0
-117.81,34.19,11.0,1699.0,328.8,962.0,308.0,3.7569,202659.0
-122.36,38.67,27.0,1509.0,275.2,758.0,272.0,3.3629,111891.0
-121.96,37.71,26.0,1802.0,555.3,1545.0,514.0,2.3653,138166.0
-119.19,37.38,26.0,2424.0,427.0,1840.0,457.0,2.3793,64979.0
-122.51,38.69,22.0,5798.0,762.7,2999.0,821.0,3.9987,330039.0
-121.42,37.69,39.0,776.0,121.0,659.0,119.0,2.531,110084.0
-123.14,40.92,24.0,2572.0,474.0,837.0,390.0,5.3916,205680.0
-120.38,37.25,36.0,4269.0,948.5,1987.0,958.0,3.3991,252844.0
-121.78,37.78,32.0,2771.0,528.4,1880.0,614.0,4.5161,100548.0
-122.32,38.66,18.0,1671.0,274.9,1038.0,235.0,2.3941,79893.0
-117.98,33.78,32.0,1921.0,453.7,927.0,398.0,2.2241,205688.0
-118.78,36.8,20.0,12973.0,1683.3,7281.0,1251.0,4.8517,176487.0
-118.25,34.02,41.0,3310.0,495.9,1161.0,419.0,5.3679,309289.0
-117.01,32.91,21.0,1635.0,331.2,552.0,285.0,3.8802,295549.0
-120.49,34.25,8.0,2491.0,546.5,1268.0,508.0,4.0281,421482.0
-119.15,34.15,28.0,5953.0,1005.5,3512.0,1064.0,5.0122,303525.0
-122.61,38.97,21.0,2475.0,705.4,1576.0,640.0,2.9846,120256.0
-119.64,37.24,17.0,1203.0,124.3,747.0,101.0,3.6048,123153.0
-117.84,33.85,15.0,5921.0,1066.5,3665.0,1156.0,3.3002,195114.0
-120.6,34.33,12.0,6326.0,987.1,3289.0,906.0,3.2897,93991.0
-117.37,33.9,21.0,3815.0,585.9,2102.0,488.0,3.2247,108615.0
-122.08,38.37,28.0,1380.0,288.9,839.0,246.0,2.8132,221919.0
-118.29,34.16,32.0,1645.0,271.5,797.0,273.0,3.9638,208629.0
-117.77,34.06,16.0,1161.0,129.6,336.0,143.0,6.9664,299423.0
-121.07,37.68,52.0,989.0,280.0,648.0,307.0,1.9673,125065.0
-118.25,33.89,13.0,2557.0,567.9,2820.0,605.0,4.1137,273533.0
-122.19,38.12,17.0,7554.0,1405.3,1435.0,1192.0,4.5976,164178.0
-119.07,34.09,43.0,2025.0,332.8,336.0,296.0,6.1624,499767.0
-120.91,37.51,26.0,1888.0,510.4,1203.0,470.0,3.4533,263647.0
-117.0,33.7,32.0,2797.0,525.6,1538.0,473.0,3.0602,100752.0
-118.08,33.98,12.0,3438.0,934.8,2654.0,804.0,2.7465,105116.0
-117.12,33.5,16.0,1513.0,287.1,993.0,269.0,4.787,287257.0
-121.8,37.01,41.0,3893.0,716.4,1764.0,722.0,5.0817,209402.0
-118.35,34.06,6.0,1183.0,288.1,720.0,291.0,3.1974,192456.0
-120.26,34.16,52.0,721.0,197.4,502.0,169.0,4.7496,452970.0
-118.27,34.1,52.0,533.0,69.5,534.0,101.0,3.4156,158430.0
-118.21,33.9,52.0,1727.0,382.3,1300.0,323.0,2.1285,207750.0
-120.17,37.61,52.0,1202.0,208.5,468.0,181.0,4.4435,155408.0
-116.9,32.73,38.0,296.0,146.1,393.0,186.0,3.249,275580.0
-118.63,36.66,10.0,2541.0,510.8,1789.0,464.0,1.3077,92460.0
-121.8,37.65,32.0,1833.0,323.7,805.0,349.0,5.3848,260635.0
-117.17,33.68,16.0,3800.0,845.6,2264.0,929.0,3.5474,184989.0
-121.91,37.38,22.0,1822.0,407.6,937.0,388.0,5.4346,234277.0
-118.2,34.21,17.0,562.0,110.4,373.0,93.0,2.6224,59329.0
-122.23,37.54,25.0,3223.0,522.0,1156.0,492.0,4.8558,129990.0
-118.41,34.1,35.0,1630.0,435.0,970.0,430.0,1.6622,87459.0
-117.13,33.51,48.0,1642.0,221.5,788.0,195.0,3.3991,214588.0
-115.09,32.54,31.0,3504.0,756.8,1354.0,634.0,3.4288,309291.0
-121.25,35.58,18.0,2010.0,458.9,1652.0,450.0,3.1223,150507.0
-118.71,34.02,52.0,3212.0,612.3,1740.0,607.0,4.4514,310513.0
-122.29,37.89,35.0,1044.0,263.5,778.0,308.0,3.1552,188131.0
-118.12,34.02,21.0,1592.0,403.3,626.0,326.0,3.8491,259236.0
-121.93,33.99,52.0,6904.0,1529.2,3867.0,1547.0,3.9017,349706.0
-117.37,33.19,52.0,2878.0,405.9,1435.0,419.0,7.4549,281985.0
-121.66,38.09,32.0,3807.0,493.9,1455.0,411.0,6.8845,252740.0
-118.16,34.11,16.0,1393.0,198.0,286.0,163.0,5.8613,166446.0
-119.15,34.12,22.0,9633.0,1354.2,6072.0,1348.0,6.7383,212220.0
-121.88,36.4,35.0,4250.0,736.4,2597.0,822.0,4.1399,177493.0
-122.21,38.88,21.0,2797.0,393.0,1136.0,454.0,3.1233,136505.0
-119.7,36.46,10.0,3118.0,466.1,1102.0,413.0,7.9423,268783.0
-122.11,37.89,25.0,2475.0,333.3,573.0,286.0,7.6276,270395.0
-121.04,37.61,37.0,1742.0,446.5,790.0,417.0,3.3175,227699.0
-122.48,39.66,7.0,5425.0,685.5,2002.0,631.0,3.9365,241433.0
-116.94,33.9,4.0,1898.0,539.1,1087.0,378.0,2.0812,54483.0
-118.3,33.9,52.0,2.0,1.0,3.0,3.0,3.0607,245021.0
-122.52,38.76,35.0,643.0,135.9,316.0,88.0,4.1937,220087.0
-118.06,33.81,20.0,2050.0,562.6,1734.0,514.0,1.6936,143214.0
-120.86,37.62,52.0,1328.0,180.1,684.0,206.0,2.9781,58241.0
-121.8,38.18,31.0,6122.0,901.7,2580.0,607.0,3.8925,98504.0
-117.37,33.71,35.0,110.0,126.2,488.0,124.0,1.4536,56747.0
-117.71,33.66,39.0,1675.0,301.8,692.0,297.0,3.7993,226082.0
-118.33,34.14,52.0,532.0,194.2,316.0,125.0,3.1116,195139.0
-118.13,34.0,28.0,3415.0,1378.5,2604.0,1342.0,2.5311,84942.0
-122.34,36.77,52.0,1977.0,404.4,1151.0,348.0,4.2355,341536.0
-118.21,34.17,21.0,1382.0,264.7,884.0,244.0,4.5416,97621.0
-118.35,35.19,29.0,1885.0,440.6,1496.0,452.0,2.1426,97448.0
-117.03,32.88,24.0,1871.0,438.7,1523.0,391.0,2.9275,113768.0
-122.21,37.27,18.0,5906.0,1032.5,2503.0,1031.0,5.2658,443234.0
-118.28,34.09,16.0,3485.0,584.6,1178.0,523.0,7.1996,229327.0
-122.08,37.91,33.0,1461.0,296.8,1052.0,287.0,3.3733,136521.0
-118.47,34.23,32.0,5457.0,886.7,1418.0,756.0,4.7347,437295.0
-119.63,34.13,35.0,5903.0,1812.8,2666.0,1276.0,3.9165,283765.0
-118.99,37.43,42.0,1585.0,308.8,736.0,259.0,4.0195,244594.0
-117.24,33.87,38.0,1647.0,435.7,1124.0,410.0,2.2433,98219.0
-118.11,34.12,24.0,3215.0,593.1,3318.0,486.0,3.0604,52394.0
-122.24,37.85,9.0,5040.0,1638.7,5002.0,1719.0,3.0371,237732.0
-119.08,34.08,37.0,1509.0,384.6,804.0,363.0,3.7969,283576.0
-117.23,32.89,4.0,4166.0,601.6,1681.0,599.0,12.9829,500001.0
-119.62,36.41,46.0,2913.0,604.1,902.0,512.0,5.1769,323083.0
-118.36,35.63,12.0,2528.0,418.3,1505.0,363.0,6.985,153828.0
-118.1,33.85,29.0,1575.0,297.5,710.0,305.0,4.5474,338581.0
-122.58,38.74,34.0,645.0,159.8,548.0,147.0,1.5359,81103.0
-117.75,33.46,8.0,1740.0,315.3,826.0,332.0,7.2602,380089.0
-121.71,34.68,22.0,1566.0,249.2,720.0,244.0,6.5572,242455.0
-119.71,34.22,19.0,1655.0,350.4,1374.0,418.0,3.7929,174847.0
-119.51,35.16,20.0,6243.0,1130.8,3209.0,1097.0,3.9077,152065.0
-118.17,34.07,52.0,622.0,133.1,146.0,93.0,3.3627,273827.0
-118.08,33.93,25.0,2763.0,890.2,3813.0,819.0,1.2618,74140.0
-123.25,40.1,37.0,3434.0,565.4,1200.0,597.0,5.5032,255334.0
-118.38,36.12,25.0,1701.0,285.6,782.0,275.0,4.5932,152885.0
-117.8,33.18,52.0,901.0,167.4,452.0,167.0,3.5968,294977.0
-117.33,34.03,52.0,1554.0,318.8,1340.0,311.0,1.3703,40447.0
-118.39,35.47,35.0,2056.0,390.4,1353.0,373.0,5.1284,173953.0
-118.53,33.91,52.0,1428.0,393.2,931.0,355.0,2.7505,145641.0
-122.18,37.57,31.0,4303.0,553.6,1578.0,566.0,5.1334,410716.0
-122.12,39.42,33.0,1740.0,503.3,1118.0,462.0,1.6278,59119.0
-121.84,36.92,37.0,2474.0,419.3,1546.0,462.0,4.237,299572.0
-122.32,38.02,27.0,2916.0,637.2,1423.0,551.0,1.8726,69928.0
-118.07,33.81,18.0,1173.0,287.6,717.0,221.0,3.4644,176010.0
-118.37,34.18,6.0,1770.0,343.8,907.0,352.0,4.9957,106655.0
-117.19,32.93,10.0,6523.0,1220.7,2755.0,876.0,6.6304,360488.0
-121.12,37.63,17.0,3397.0,589.9,1888.0,631.0,3.6705,174634.0
-118.38,35.28,39.0,1355.0,282.2,948.0,233.0,2.7561,80984.0
-121.23,38.79,7.0,3382.0,886.5,1626.0,671.0,2.4022,148889.0
-118.43,34.12,21.0,1444.0,256.2,761.0,217.0,5.9321,499873.0
-116.85,33.11,19.0,1713.0,350.1,811.0,371.0,4.4033,145826.0
-117.49,33.88,29.0,1182.0,407.8,966.0,371.0,1.7325,129003.0
-119.49,35.0,18.0,3373.0,867.3,3404.0,927.0,3.8162,411267.0
-122.05,37.93,28.0,1615.0,303.3,894.0,271.0,3.5936,161342.0
-118.32,33.73,52.0,817.0,236.9,331.0,182.0,6.8898,500001.0
-118.42,33.94,26.0,6209.0,1640.2,4602.0,1502.0,2.9574,244046.0
-121.21,37.69,25.0,1973.0,331.3,418.0,283.0,6.0971,272932.0
-121.62,34.3,17.0,1926.0,440.9,986.0,412.0,2.9958,218880.0
-121.97,37.65,27.0,2695.0,451.0,1646.0,443.0,4.4721,203536.0
-118.25,33.84,52.0,682.0,221.4,713.0,243.0,1.6317,169389.0
-121.1,37.66,45.0,1926.0,462.3,1488.0,510.0,2.7723,124766.0
-118.38,34.12,16.0,2097.0,396.6,1059.0,338.0,4.3062,168759.0
-121.45,37.62,22.0,2184.0,442.5,814.0,471.0,6.162,190125.0
-118.44,34.11,13.0,3870.0,629.5,1451.0,657.0,8.2369,499825.0
-122.03,37.71,25.0,1305.0,210.5,722.0,214.0,2.4707,146087.0
-118.2,34.05,17.0,1603.0,304.7,806.0,304.0,4.4034,236330.0
-118.27,34.0,52.0,1105.0,190.5,955.0,244.0,3.3858,259977.0
-117.86,33.92,32.0,2782.0,444.9,1151.0,429.0,6.3949,263000.0
-117.74,33.65,32.0,1752.0,305.4,958.0,295.0,6.1176,264561.0
-118.31,37.53,15.0,2084.0,279.0,623.0,265.0,4.5462,246840.0
-120.85,37.16,16.0,2995.0,454.8,1727.0,378.0,5.4304,92039.0
-118.13,33.99,36.0,3585.0,913.3,3945.0,1010.0,2.1891,130673.0
-119.12,37.04,10.0,19418.0,2797.7,10590.0,3230.0,6.5849,152109.0
-117.12,33.02,32.0,2872.0,918.8,1258.0,732.0,3.4442,500001.0
-121.76,37.01,52.0,705.0,202.6,760.0,182.0,3.6885,125019.0
-118.33,34.44,23.0,2636.0,1037.2,1475.0,774.0,1.0242,94671.0
-116.24,32.63,24.0,3467.0,954.0,1612.0,898.0,2.6142,289722.0
-122.71,38.59,50.0,2219.0,330.1,1553.0,327.0,5.7438,500001.0
-117.15,32.99,19.0,2527.0,571.1,1407.0,556.0,2.0674,163666.0
-117.22,33.77,43.0,704.0,134.8,799.0,162.0,4.2395,194111.0
-117.32,32.89,45.0,1231.0,233.0,636.0,194.0,5.4428,286712.0
-122.35,37.34,32.0,3440.0,577.7,2194.0,647.0,10.0104,354181.0
-119.28,35.59,19.0,4525.0,1261.0,2722.0,1360.0,2.6965,128495.0
-117.22,33.85,33.0,3106.0,410.4,1392.0,347.0,10.5095,279539.0
-122.63,38.98,52.0,1296.0,299.8,979.0,274.0,3.2602,351429.0
-117.05,33.74,33.0,413.0,125.0,605.0,102.0,1.7207,76680.0
-122.46,38.8,34.0,4751.0,1292.6,3044.0,1100.0,2.1792,96245.0
-120.87,37.5,26.0,1219.0,234.2,702.0,218.0,3.3129,171115.0
-117.87,33.86,16.0,1155.0,256.4,886.0,261.0,3.0717,200921.0
-117.17,33.08,19.0,3450.0,848.9,2709.0,795.0,4.2077,438247.0
-120.02,37.52,45.0,2099.0,489.1,1515.0,388.0,2.2995,77969.0
-117.06,32.71,26.0,2817.0,666.0,2249.0,716.0,2.8605,158369.0
-122.66,38.77,52.0,2288.0,390.3,1732.0,377.0,3.9967,155554.0
-118.31,34.26,16.0,2317.0,547.2,1593.0,569.0,4.9256,299568.0
-121.87,34.18,52.0,831.0,139.7,532.0,180.0,3.1243,112367.0
-117.87,33.84,29.0,3259.0,809.8,1297.0,705.0,3.8674,246644.0
-118.09,34.08,52.0,2637.0,492.3,887.0,442.0,5.2726,237547.0
-121.61,38.04,10.0,3139.0,543.2,2040.0,454.0,3.4093,167658.0
-117.18,33.05,6.0,3789.0,641.3,2523.0,585.0,3.9802,101229.0
-116.95,32.94,39.0,2204.0,445.0,941.0,426.0,4.4582,303713.0
-121.91,37.72,35.0,2937.0,514.7,1039.0,461.0,6.2462,111027.0
-118.49,36.95,33.0,1591.0,272.1,393.0,225.0,4.6017,149956.0
-119.81,37.78,15.0,32.0,48.6,476.0,82.0,1.2982,58229.0
-117.92,34.73,48.0,1055.0,258.9,132.0,195.0,2.4431,98228.0
-118.36,33.98,44.0,1078.0,261.9,657.0,214.0,4.462,289590.0
-122.43,37.68,35.0,3089.0,638.5,2315.0,596.0,3.375,176262.0
-118.01,33.99,36.0,1900.0,284.5,957.0,296.0,4.1347,122235.0
-118.04,33.68,42.0,1597.0,273.6,460.0,232.0,7.6936,349242.0
-122.52,39.82,32.0,2120.0,317.4,1039.0,350.0,5.2438,169508.0
-117.83,34.09,21.0,2383.0,447.5,1591.0,458.0,3.9717,131696.0
-123.08,40.12,32.0,2998.0,628.6,2253.0,658.0,2.4245,97401.0
-116.31,32.68,27.0,2033.0,460.3,952.0,436.0,4.7119,499999.0
-122.08,37.98,24.0,3029.0,584.8,1403.0,534.0,3.7105,171952.0
-121.98,36.22,16.0,4725.0,1775.0,3714.0,1447.0,0.7685,78761.0
-118.43,36.49,52.0,2369.0,467.2,1171.0,435.0,4.5846,292319.0
-118.36,34.21,52.0,2119.0,349.2,1402.0,379.0,3.2975,151602.0
-121.06,37.83,33.0,1084.0,184.8,806.0,157.0,3.0982,134955.0
-117.09,32.68,32.0,2539.0,542.9,2215.0,584.0,5.9235,304766.0
-121.03,36.73,52.0,2266.0,528.7,889.0,440.0,2.3272,138651.0
-117.14,33.77,14.0,9142.0,1828.4,5731.0,1774.0,4.1527,226036.0
-118.19,33.9,45.0,1392.0,392.2,790.0,425.0,5.1234,500001.0
-118.24,34.09,34.0,3189.0,746.9,1944.0,658.0,3.0071,200334.0
-117.09,32.66,9.0,2970.0,448.4,1485.0,458.0,6.8998,499927.0
-118.39,35.59,52.0,915.0,279.2,813.0,286.0,2.3856,151472.0
-117.81,33.73,33.0,2827.0,441.9,875.0,364.0,5.3959,300300.0
-122.19,38.21,52.0,2027.0,479.5,1537.0,464.0,2.4492,196247.0
-117.54,33.76,8.0,3151.0,796.1,1355.0,642.0,3.2566,116978.0
-118.24,34.1,18.0,1485.0,276.8,980.0,321.0,2.7475,146220.0
-122.29,38.3,52.0,602.0,199.5,328.0,133.0,2.6565,238382.0
-122.08,37.85,24.0,26606.0,4855.6,35682.0,5458.0,2.0802,212756.0
-122.47,38.74,29.0,2594.0,533.8,1038.0,521.0,7.6031,270444.0
-117.27,33.7,43.0,1636.0,472.7,968.0,436.0,1.7069,59780.0
-117.25,34.05,36.0,1884.0,494.8,1892.0,458.0,1.466,54262.0
-122.02,37.75,19.0,1007.0,295.6,545.0,239.0,3.1367,187954.0
-121.9,35.4,44.0,1373.0,401.9,881.0,363.0,2.3875,128451.0
-122.43,37.92,22.0,4049.0,644.5,1228.0,666.0,15.0001,500001.0
-118.31,34.15,12.0,2580.0,640.8,1205.0,557.0,2.8245,136571.0
-121.75,38.7,20.0,2327.0,412.7,1237.0,320.0,3.4003,72560.0
-121.9,34.86,43.0,2079.0,498.9,1040.0,449.0,4.7306,500001.0
-118.43,33.89,28.0,1595.0,486.6,1378.0,412.0,3.4627,269337.0
-120.24,34.19,52.0,1045.0,274.2,667.0,263.0,4.4354,166258.0
-118.31,36.56,19.0,2014.0,380.8,992.0,345.0,3.4243,156839.0
-118.33,34.07,36.0,1181.0,339.3,937.0,307.0,1.715,204651.0
-121.06,34.31,14.0,1967.0,448.6,1531.0,446.0,3.5091,184628.0
-117.06,33.57,16.0,2443.0,441.6,1168.0,363.0,3.4805,167769.0
-122.3,38.6,52.0,483.0,93.1,236.0,158.0,6.0303,232104.0
-122.07,37.81,42.0,1608.0,157.4,307.0,126.0,6.8369,253204.0
-118.22,33.85,34.0,2994.0,493.2,847.0,411.0,4.8887,207723.0
-118.23,35.34,23.0,925.0,234.5,644.0,196.0,1.8316,74564.0
-119.73,37.52,30.0,10336.0,2879.0,8116.0,3172.0,3.4028,261578.0
-118.05,34.0,47.0,1427.0,152.0,690.0,168.0,3.9908,247175.0
-122.6,38.29,33.0,1855.0,338.1,1135.0,394.0,3.6418,281821.0
-122.41,38.36,36.0,634.0,144.5,254.0,158.0,5.2736,314631.0
-122.08,37.73,32.0,1437.0,293.6,905.0,297.0,3.1389,212998.0
-118.22,34.05,41.0,2357.0,410.9,1165.0,379.0,5.4431,221479.0
-120.7,37.32,22.0,4888.0,647.7,1856.0,663.0,8.4749,499996.0
-120.2,37.62,40.0,1408.0,291.4,1125.0,276.0,2.1739,143051.0
-118.27,34.11,52.0,528.0,153.8,688.0,149.0,3.4247,143044.0
-118.68,36.69,47.0,1493.0,307.7,516.0,299.0,3.8731,103213.0
-120.66,34.14,10.0,4229.0,796.7,1809.0,649.0,3.589,237118.0
-118.24,34.18,8.0,11490.0,3180.4,2776.0,2159.0,1.5566,145568.0
-118.08,33.94,25.0,1389.0,319.6,1075.0,307.0,5.5466,348119.0
-121.46,37.38,52.0,665.0,288.3,804.0,266.0,1.9016,140544.0
-118.03,33.79,23.0,1116.0,277.7,1023.0,274.0,2.4466,173245.0
-117.19,33.77,23.0,1520.0,266.6,817.0,207.0,2.5142,102773.0
-121.93,36.09,11.0,6822.0,1103.5,2298.0,868.0,6.1877,431556.0
-117.88,34.23,24.0,1868.0,524.8,1882.0,669.0,2.0858,88901.0
-118.18,34.3,15.0,4645.0,660.9,1972.0,543.0,4.5283,159624.0
-118.18,33.91,29.0,4150.0,564.7,2214.0,711.0,5.708,187649.0
-121.19,37.44,40.0,1394.0,261.8,680.0,225.0,4.0135,126454.0
-117.85,34.02,34.0,3380.0,748.4,2425.0,635.0,2.1233,160743.0
-118.46,34.08,15.0,3241.0,622.8,1058.0,504.0,6.7235,285596.0
-117.8,33.86,30.0,505.0,86.3,216.0,73.0,3.6016,147341.0
-122.04,38.1,44.0,1193.0,199.6,515.0,192.0,5.5943,193570.0
-122.27,37.66,30.0,3344.0,497.1,1397.0,478.0,5.9311,277178.0
