X2,X3,X4,X5,X6,X7,X8,X9
0.494,0.41,0.128,0.6651,0.1915,0.1919,0.238,9
0.455,0.335,0.122,0.4491,0.208,0.1052,0.123,9
0.407,0.302,0.088,0.1423,0.0937,0.0235,0.045,9
0.459,0.337,0.162,0.3729,0.0962,0.1343,0.1,8
0.574,0.457,0.168,0.7897,0.291,0.1648,0.26,8
0.596,0.444,0.153,1.0421,0.4167,0.213,0.324,10
0.343,0.254,0.082,0.3123,0.1708,0.0803,0.069,8
0.495,0.405,0.146,0.5615,0.1389,0.1373,0.211,9
0.509,0.401,0.136,0.6662,0.295,0.1309,0.189,8
0.519,0.422,0.158,0.7571,0.375,0.1446,0.199,8
0.523,0.397,0.11,0.5415,0.1909,0.0977,0.217,8
0.423,0.363,0.067,0.4222,0.087,0.1046,0.193,10
0.664,0.539,0.193,1.6237,0.7083,0.3671,0.463,11
0.617,0.514,0.145,1.1957,0.5567,0.2483,0.332,7
0.656,0.526,0.206,1.4797,0.6224,0.3278,0.402,11
0.562,0.444,0.166,1.0316,0.3559,0.185,0.331,11
0.728,0.576,0.204,1.8156,0.7453,0.411,0.492,11
0.637,0.505,0.169,1.3767,0.5095,0.2595,0.471,16
0.47,0.358,0.084,0.2462,0.1021,0.0597,0.077,9
0.643,0.515,0.176,1.2213,0.5405,0.2966,0.33,9
0.464,0.351,0.159,0.6352,0.278,0.1562,0.176,9
0.692,0.526,0.202,1.4583,0.6452,0.2988,0.402,9
0.679,0.523,0.208,1.6681,0.7314,0.344,0.471,16
0.598,0.469,0.154,1.0943,0.4047,0.1995,0.364,9
0.466,0.368,0.107,0.755,0.4322,0.1233,0.177,7
0.594,0.458,0.164,0.8817,0.331,0.2062,0.299,9
0.551,0.402,0.135,1.0307,0.4401,0.2641,0.224,10
0.288,0.2,0.087,0.1126,0.0529,0.0299,0.028,6
0.355,0.275,0.089,0.4031,0.1284,0.0683,0.155,18
0.543,0.408,0.137,0.7114,0.3421,0.096,0.176,14
0.567,0.456,0.148,0.5722,0.1668,0.1215,0.276,16
0.436,0.332,0.12,0.4154,0.1655,0.1167,0.148,10
0.536,0.417,0.123,0.5466,0.1922,0.1183,0.221,8
0.632,0.499,0.16,1.2097,0.4877,0.3207,0.301,11
0.583,0.447,0.142,0.7804,0.2964,0.1538,0.242,9
0.585,0.459,0.186,1.0377,0.5638,0.2582,0.2,7
0.54,0.436,0.103,1.0655,0.4978,0.1941,0.258,11
0.737,0.566,0.209,2.2259,1.0303,0.5057,0.618,16
0.518,0.426,0.132,0.6873,0.2616,0.1625,0.22,7
0.599,0.475,0.117,0.9371,0.3713,0.1818,0.286,7
0.39,0.327,0.103,0.2191,0.0728,0.0391,0.099,8
0.534,0.401,0.106,0.693,0.3005,0.1072,0.232,9
0.592,0.482,0.162,1.212,0.477,0.267,0.358,10
0.538,0.42,0.156,0.4608,0.1714,0.0955,0.169,11
0.619,0.484,0.149,1.1518,0.619,0.2481,0.254,8
0.635,0.497,0.206,1.1548,0.4492,0.2224,0.364,21
0.483,0.365,0.119,0.2483,0.0966,0.0529,0.08,9
0.537,0.43,0.147,0.6778,0.204,0.1658,0.265,15
0.631,0.489,0.185,0.9013,0.3384,0.178,0.312,10
0.338,0.255,0.077,0.0607,0.0361,0.0071,0.018,7
0.444,0.355,0.098,0.4231,0.2461,0.061,0.127,9
0.607,0.475,0.19,1.3024,0.471,0.2613,0.463,11
0.352,0.25,0.094,0.2189,0.1389,0.06,0.048,6
0.53,0.392,0.115,0.3733,0.1862,0.0954,0.097,9
0.501,0.412,0.1,0.8947,0.3505,0.1815,0.262,11
0.683,0.518,0.156,1.9671,0.904,0.413,0.492,18
0.588,0.449,0.102,1.081,0.4363,0.2539,0.311,11
0.544,0.419,0.159,0.7694,0.3003,0.2125,0.232,11
0.439,0.342,0.1,0.3418,0.1133,0.0597,0.165,11
0.364,0.281,0.113,0.175,0.0676,0.0538,0.038,8
0.402,0.3,0.107,0.3551,0.1518,0.0841,0.14,10
0.485,0.347,0.093,0.3702,0.2466,0.0554,0.081,6
0.496,0.397,0.136,0.5866,0.1975,0.1638,0.187,10
0.472,0.367,0.135,0.2807,0.1656,0.043,0.076,8
0.298,0.242,0.078,0.1734,0.0503,0.0563,0.072,8
0.363,0.269,0.122,0.515,0.2991,0.1163,0.11,6
0.61,0.485,0.181,1.0465,0.3148,0.2673,0.318,11
0.478,0.339,0.141,0.728,0.3674,0.1077,0.23,9
0.256,0.186,0.051,0.0666,0.0361,0.0155,0.005,7
0.455,0.316,0.069,0.3868,0.2133,0.1047,0.096,6
0.307,0.253,0.036,0.1414,0.0286,0.0539,0.108,10
0.645,0.522,0.164,1.6214,0.7715,0.3615,0.389,10
0.477,0.351,0.147,0.381,0.1506,0.0342,0.158,11
0.569,0.45,0.166,0.7749,0.2488,0.1759,0.26,14
0.545,0.399,0.113,0.8327,0.3245,0.2337,0.166,10
0.622,0.501,0.149,0.9309,0.347,0.1787,0.321,11
0.352,0.271,0.142,0.181,0.1114,0.0417,0.048,8
0.691,0.535,0.162,1.3265,0.563,0.269,0.423,15
0.557,0.445,0.143,0.8457,0.3851,0.1322,0.266,8
0.468,0.366,0.158,0.9074,0.3844,0.2005,0.234,10
0.482,0.387,0.131,0.236,0.0434,0.0633,0.133,9
0.367,0.288,0.11,0.2938,0.1415,0.0547,0.099,8
0.575,0.435,0.149,1.2242,0.5392,0.3382,0.312,9
0.427,0.337,0.068,0.3768,0.1055,0.1151,0.156,10
0.394,0.312,0.094,0.2833,0.0996,0.0571,0.09,6
0.626,0.476,0.175,0.8707,0.4577,0.1888,0.188,9
0.674,0.527,0.212,2.1294,0.7121,0.4538,0.727,21
0.544,0.428,0.127,0.5763,0.2551,0.1019,0.195,8
0.419,0.323,0.125,0.2941,0.2027,0.0883,0.054,6
0.506,0.423,0.118,0.9099,0.3678,0.1916,0.272,11
0.676,0.533,0.198,1.5521,0.6162,0.3147,0.501,12
0.369,0.277,0.109,0.3714,0.2244,0.0512,0.089,7
0.382,0.303,0.083,0.376,0.169,0.1221,0.112,9
0.207,0.138,0.028,0.0692,0.0304,0.031,0.007,6
0.431,0.35,0.123,0.7038,0.3495,0.1122,0.233,12
0.523,0.398,0.121,0.5006,0.2185,0.0695,0.182,9
0.665,0.534,0.179,2.0166,0.8435,0.4057,0.621,11
0.508,0.372,0.128,0.746,0.2949,0.17,0.193,9
0.768,0.607,0.229,2.1371,0.861,0.4281,0.616,19
0.155,0.102,0.08,0.0208,0.001,0.0162,0.018,15
0.604,0.463,0.161,1.1648,0.4662,0.2568,0.371,9
0.607,0.486,0.163,1.1625,0.5229,0.2819,0.228,8
0.465,0.386,0.144,0.394,0.1708,0.1128,0.125,5
0.532,0.388,0.143,0.7386,0.2819,0.1774,0.226,8
0.519,0.396,0.127,0.4768,0.2065,0.1053,0.143,15
0.546,0.425,0.135,0.4724,0.1942,0.0759,0.156,10
0.437,0.326,0.067,0.4041,0.2191,0.1016,0.077,8
0.55,0.452,0.145,0.8792,0.2658,0.2575,0.299,8
0.509,0.371,0.12,0.4161,0.1718,0.1012,0.146,11
0.486,0.379,0.117,0.386,0.1347,0.0742,0.15,10
0.467,0.338,0.136,0.2828,0.1355,0.0234,0.121,10
0.402,0.289,0.127,0.3865,0.1888,0.0788,0.134,9
0.701,0.554,0.188,1.5647,0.6742,0.2938,0.508,10
0.616,0.49,0.112,1.378,0.4625,0.2977,0.489,18
0.521,0.389,0.147,0.4664,0.2128,0.0804,0.143,15
0.587,0.444,0.161,1.1721,0.5454,0.2754,0.272,7
0.453,0.359,0.099,0.6168,0.2905,0.1499,0.155,6
0.629,0.506,0.177,1.0474,0.5541,0.2022,0.264,8
0.627,0.495,0.163,1.1377,0.5709,0.2195,0.302,9
0.554,0.447,0.144,0.7557,0.3433,0.1249,0.225,8
0.577,0.447,0.154,1.0751,0.5334,0.2165,0.229,8
0.621,0.476,0.152,1.1409,0.5105,0.2542,0.285,10
0.581,0.466,0.142,1.2183,0.4691,0.2343,0.4,12
0.594,0.467,0.172,0.8918,0.3536,0.1769,0.286,8
0.465,0.354,0.145,0.8238,0.3559,0.2099,0.161,12
0.613,0.476,0.121,1.1072,0.4896,0.1851,0.309,13
0.28,0.209,0.066,0.1567,0.1258,0.0375,0.031,5
0.191,0.152,0.082,0.1531,0.0344,0.0511,0.082,10
0.631,0.506,0.155,1.0223,0.4926,0.2085,0.271,9
0.568,0.44,0.144,0.6625,0.2237,0.1904,0.217,12
0.575,0.443,0.165,1.0088,0.398,0.2234,0.322,11
0.629,0.489,0.18,1.2037,0.5575,0.2918,0.269,9
0.653,0.52,0.171,1.539,0.6973,0.3018,0.453,11
0.522,0.393,0.146,0.5858,0.2256,0.104,0.202,10
0.614,0.495,0.174,1.3046,0.552,0.2456,0.366,9
0.447,0.341,0.111,0.3052,0.0969,0.0924,0.093,9
0.561,0.439,0.126,0.3276,0.1797,0.0662,0.104,8
0.518,0.426,0.178,0.9661,0.3849,0.1731,0.301,12
0.565,0.424,0.098,0.863,0.3433,0.1821,0.259,10
0.426,0.303,0.129,0.5728,0.2734,0.1235,0.16,9
0.622,0.481,0.157,1.2735,0.6402,0.3128,0.28,6
0.531,0.432,0.14,0.707,0.2273,0.1411,0.214,10
0.51,0.375,0.095,0.7266,0.3211,0.1681,0.187,9
0.326,0.258,0.077,0.0964,0.0356,0.0315,0.039,6
0.636,0.516,0.203,1.4882,0.6566,0.2776,0.445,11
0.653,0.522,0.193,1.0348,0.3675,0.2739,0.288,11
0.656,0.508,0.15,0.7113,0.2772,0.1147,0.264,11
0.558,0.441,0.078,0.6877,0.3185,0.1773,0.146,9
0.599,0.473,0.156,1.0965,0.4666,0.2146,0.33,10
0.447,0.352,0.094,0.2312,0.0717,0.0396,0.105,15
0.557,0.439,0.154,0.8429,0.3571,0.1225,0.301,11
0.563,0.457,0.143,0.7753,0.2719,0.1763,0.239,11
0.611,0.455,0.102,0.8134,0.4218,0.1146,0.216,10
0.697,0.527,0.153,1.6954,0.7925,0.3028,0.485,11
0.369,0.26,0.083,0.5487,0.2656,0.1005,0.15,11
0.559,0.453,0.158,0.5734,0.2689,0.0956,0.194,10
0.601,0.466,0.143,1.1306,0.5717,0.2588,0.253,13
0.304,0.256,0.083,0.1335,0.0823,0.0314,0.031,7
0.353,0.265,0.118,0.3158,0.1101,0.0909,0.087,7
0.591,0.463,0.142,1.23,0.613,0.2784,0.298,7
0.557,0.441,0.157,0.6977,0.3264,0.1573,0.186,15
0.139,0.107,0.031,0.002,0.0028,0.0005,0.002,3
0.389,0.326,0.111,0.1701,0.0654,0.0229,0.098,7
0.629,0.485,0.152,1.1173,0.4397,0.23,0.366,7
0.564,0.456,0.162,1.1228,0.5078,0.2684,0.27,8
0.474,0.351,0.078,0.3571,0.1272,0.0713,0.138,10
0.234,0.141,0.073,0.0835,0.0641,0.0148,0.007,4
0.491,0.364,0.121,0.7107,0.3143,0.1587,0.161,10
0.568,0.443,0.178,1.0096,0.4778,0.203,0.273,7
0.33,0.26,0.095,0.1577,0.0767,0.0413,0.04,6
0.574,0.452,0.162,0.8723,0.3248,0.168,0.326,14
0.477,0.351,0.139,0.7119,0.2545,0.1104,0.278,9
0.658,0.511,0.162,0.973,0.4627,0.1962,0.258,10
0.51,0.379,0.115,0.59,0.2114,0.1576,0.226,10
0.661,0.525,0.19,1.5171,0.6362,0.3393,0.438,11
0.616,0.489,0.153,1.3382,0.6201,0.1911,0.404,13
0.425,0.344,0.127,0.4761,0.255,0.1107,0.107,8
0.49,0.382,0.148,0.7283,0.2543,0.1195,0.306,9
0.34,0.268,0.086,0.2231,0.0992,0.0513,0.076,10
0.637,0.516,0.194,1.3576,0.5071,0.283,0.433,22
0.422,0.334,0.134,0.4186,0.1901,0.0925,0.154,8
0.591,0.47,0.128,0.8684,0.3563,0.216,0.21,9
0.466,0.357,0.091,0.5241,0.3098,0.0895,0.092,7
0.318,0.24,0.08,0.147,0.0464,0.0325,0.058,10
0.399,0.27,0.083,0.5398,0.2109,0.1053,0.199,12
0.668,0.533,0.182,1.6737,0.773,0.3222,0.492,8
0.409,0.305,0.102,0.2877,0.081,0.0729,0.125,8
0.522,0.405,0.14,0.6844,0.22,0.1639,0.233,11
0.53,0.421,0.09,0.4604,0.1884,0.0851,0.144,10
0.376,0.277,0.109,0.0574,0.0241,0.018,0.028,8
0.571,0.466,0.13,0.9887,0.4729,0.1928,0.262,10
0.641,0.492,0.183,1.1831,0.5953,0.2312,0.311,9
0.681,0.547,0.178,1.8138,0.7049,0.3647,0.55,17
0.532,0.445,0.141,0.8326,0.282,0.1833,0.256,11
0.489,0.395,0.146,0.9338,0.312,0.2285,0.278,9
0.639,0.499,0.148,0.9109,0.4363,0.1593,0.289,11
0.67,0.527,0.203,1.1682,0.4767,0.2217,0.362,12
0.644,0.497,0.158,1.2839,0.6119,0.2948,0.277,9
0.703,0.561,0.204,1.8727,0.7048,0.4141,0.537,15
0.574,0.436,0.16,0.8643,0.4057,0.2309,0.175,7
0.567,0.438,0.132,1.0959,0.5118,0.2577,0.23,11
0.558,0.453,0.155,1.1042,0.44,0.2291,0.329,9
0.568,0.459,0.154,0.7673,0.3204,0.1557,0.195,11
0.739,0.572,0.211,1.8417,0.9345,0.3548,0.548,10
0.596,0.464,0.15,0.7641,0.359,0.1676,0.23,9
0.354,0.244,0.09,0.3084,0.1818,0.0626,0.112,6
0.534,0.392,0.157,0.7922,0.3052,0.2063,0.192,11
0.292,0.197,0.112,0.1083,0.0604,0.0209,0.033,8
0.559,0.436,0.114,0.6337,0.3858,0.0997,0.144,7
0.551,0.432,0.173,0.8015,0.2396,0.1725,0.305,10
0.63,0.49,0.15,1.3687,0.6246,0.3314,0.335,10
0.259,0.19,0.042,0.0792,0.0292,0.0117,0.032,7
0.41,0.291,0.119,0.5213,0.3278,0.0987,0.102,6
0.537,0.398,0.143,1.0608,0.4219,0.214,0.29,14
0.477,0.365,0.122,0.91,0.5023,0.1562,0.206,6
0.191,0.129,0.018,0.0847,0.0458,0.0312,0.017,5
0.359,0.271,0.103,0.4256,0.1387,0.0872,0.146,8
0.565,0.443,0.147,0.7883,0.2511,0.1361,0.298,17
0.533,0.417,0.098,0.5099,0.2034,0.0832,0.146,8
0.453,0.381,0.141,0.326,0.0961,0.0828,0.135,9
0.445,0.33,0.139,0.3448,0.1359,0.0624,0.138,10
0.668,0.519,0.199,1.4117,0.6593,0.2879,0.367,9
0.633,0.498,0.164,1.224,0.5502,0.2661,0.343,11
0.542,0.426,0.144,0.9552,0.364,0.2431,0.227,13
0.341,0.274,0.177,0.3386,0.1431,0.0755,0.133,8
0.628,0.487,0.155,1.3496,0.5987,0.3029,0.408,15
0.351,0.299,0.087,0.3181,0.1141,0.0583,0.104,16
0.614,0.485,0.124,1.1511,0.4453,0.2754,0.348,9
0.324,0.273,0.059,0.1193,0.0494,0.0228,0.063,7
0.392,0.274,0.116,0.1833,0.1117,0.0351,0.05,7
0.595,0.477,0.18,1.2262,0.5462,0.2244,0.36,17
0.51,0.362,0.09,0.8879,0.4678,0.2073,0.166,8
0.44,0.299,0.137,0.2992,0.2031,0.0698,0.069,7
0.581,0.457,0.15,0.8354,0.396,0.1553,0.234,12
0.539,0.445,0.159,0.8336,0.2793,0.1458,0.315,9
0.649,0.507,0.153,1.2165,0.5078,0.2582,0.344,11
0.556,0.422,0.133,0.9412,0.4339,0.2021,0.204,9
0.56,0.425,0.125,0.4935,0.1947,0.1329,0.148,9
0.5,0.387,0.135,0.5496,0.194,0.0966,0.247,11
0.548,0.454,0.149,0.5799,0.195,0.1393,0.234,11
0.637,0.511,0.18,1.2962,0.4985,0.3444,0.371,16
0.557,0.45,0.093,0.5355,0.1833,0.096,0.247,9
0.643,0.513,0.163,1.0939,0.4488,0.2124,0.307,9
0.567,0.428,0.155,0.6267,0.2875,0.1488,0.208,8
0.577,0.447,0.175,1.0107,0.3786,0.2402,0.288,12
0.602,0.472,0.148,1.2885,0.5588,0.3138,0.333,10
0.279,0.202,0.076,0.0884,0.0259,0.0245,0.02,8
0.659,0.516,0.159,1.7692,0.7395,0.4015,0.47,18
0.469,0.346,0.121,0.3192,0.1862,0.0378,0.088,9
0.656,0.516,0.19,1.1609,0.4748,0.2379,0.36,11
0.517,0.395,0.149,0.9476,0.4493,0.2111,0.224,9
0.698,0.565,0.151,1.607,0.76,0.3286,0.401,10
0.564,0.435,0.145,1.0865,0.4663,0.2585,0.298,10
0.52,0.379,0.155,0.9749,0.4088,0.1869,0.265,10
0.443,0.349,0.132,0.854,0.454,0.1461,0.226,7
0.575,0.473,0.151,0.9119,0.2884,0.177,0.339,11
0.446,0.346,0.118,0.2914,0.0908,0.0725,0.133,9
0.645,0.511,0.176,1.151,0.4288,0.2825,0.342,14
0.516,0.396,0.14,0.774,0.2996,0.1605,0.238,10
0.676,0.53,0.145,1.6596,0.8175,0.3355,0.416,11
0.616,0.482,0.151,1.1336,0.5094,0.218,0.364,9
0.563,0.439,0.147,0.8793,0.3448,0.208,0.217,10
0.448,0.344,0.113,0.5463,0.2865,0.1663,0.117,6
0.544,0.443,0.114,0.3688,0.1823,0.1526,0.078,8
0.515,0.379,0.169,0.5079,0.3885,0.1139,0.082,8
0.273,0.221,0.08,0.143,0.0866,0.0184,0.058,5
0.642,0.498,0.162,1.1597,0.5537,0.2693,0.271,11
0.685,0.521,0.183,1.4928,0.6254,0.3114,0.466,9
0.383,0.305,0.114,0.2683,0.1112,0.0299,0.128,11
0.406,0.315,0.138,0.4589,0.2882,0.0742,0.11,8
0.674,0.527,0.176,1.4344,0.6697,0.3069,0.339,9
0.632,0.497,0.189,1.3141,0.6087,0.2784,0.349,15
0.421,0.291,0.113,0.4733,0.2156,0.1051,0.14,9
0.606,0.471,0.167,1.0388,0.4594,0.2153,0.327,10
0.578,0.48,0.165,1.1851,0.5248,0.2462,0.336,10
0.37,0.253,0.063,0.1028,0.039,0.0411,0.031,8
0.319,0.245,0.077,0.2703,0.0682,0.0714,0.103,9
0.735,0.58,0.206,1.8452,0.8404,0.4001,0.46,11
0.553,0.43,0.157,1.1538,0.5435,0.2561,0.298,11
0.394,0.31,0.096,0.1486,0.089,0.0282,0.059,7
0.582,0.446,0.171,1.132,0.4599,0.2516,0.321,10
0.573,0.464,0.18,0.8215,0.1619,0.1706,0.379,22
0.364,0.281,0.091,0.1584,0.074,0.0468,0.068,11
0.546,0.442,0.116,0.8869,0.3146,0.2261,0.25,12
0.435,0.342,0.121,0.3517,0.2058,0.0752,0.072,7
0.622,0.487,0.198,1.3199,0.613,0.3117,0.337,9
0.304,0.232,0.05,0.0261,0.001,0.0029,0.033,10
0.301,0.237,0.095,0.2319,0.0878,0.0872,0.056,8
0.565,0.442,0.13,1.0916,0.5389,0.2505,0.221,13
0.428,0.295,0.118,0.4353,0.2169,0.1195,0.082,6
0.64,0.511,0.158,1.4349,0.5919,0.3329,0.384,8
0.576,0.468,0.145,1.071,0.5411,0.2112,0.276,10
0.613,0.501,0.17,1.3023,0.409,0.2888,0.489,14
0.46,0.36,0.117,0.4097,0.1764,0.112,0.13,8
0.462,0.383,0.134,0.4246,0.1359,0.0578,0.21,9
0.584,0.466,0.144,1.3175,0.4993,0.2982,0.418,11
0.33,0.233,0.089,0.3525,0.1756,0.0587,0.102,6
0.581,0.426,0.12,0.7717,0.4252,0.1332,0.191,10
0.512,0.412,0.097,0.3996,0.1181,0.0685,0.117,15
0.379,0.276,0.079,0.3022,0.166,0.0483,0.089,7
0.523,0.415,0.106,0.5325,0.1982,0.0762,0.235,11
0.6,0.452,0.119,0.9431,0.4387,0.1989,0.206,9
0.505,0.367,0.113,0.2855,0.1787,0.0754,0.052,11
0.606,0.471,0.174,1.1459,0.5122,0.1812,0.343,11
0.33,0.271,0.112,0.1723,0.056,0.0274,0.087,7
0.529,0.397,0.13,0.6351,0.3269,0.1635,0.147,6
0.635,0.505,0.169,1.4892,0.5789,0.3565,0.424,11
0.688,0.536,0.18,1.4008,0.6777,0.3108,0.36,15
0.755,0.599,0.198,2.2806,0.9867,0.5025,0.64,16
0.651,0.516,0.2,1.4339,0.5643,0.3492,0.404,15
0.544,0.419,0.119,0.3888,0.2126,0.0847,0.093,10
0.585,0.475,0.167,0.8847,0.2496,0.1965,0.313,16
0.383,0.284,0.083,0.1461,0.0549,0.0327,0.077,10
0.602,0.488,0.162,1.1604,0.4981,0.2236,0.348,10
0.54,0.409,0.13,0.9141,0.436,0.2198,0.24,8
0.53,0.419,0.144,0.9908,0.4743,0.191,0.256,7
0.481,0.39,0.135,0.4015,0.1084,0.1092,0.14,15
0.604,0.479,0.139,1.2601,0.5596,0.2991,0.327,9
0.632,0.509,0.177,1.7963,0.8881,0.3219,0.465,10
0.591,0.463,0.142,1.1413,0.5181,0.2417,0.281,10
0.554,0.415,0.112,0.597,0.3199,0.1436,0.11,8
0.612,0.477,0.201,1.088,0.4339,0.2247,0.313,9
0.42,0.349,0.101,0.4779,0.2346,0.0802,0.105,7
0.443,0.337,0.142,0.6025,0.2903,0.0918,0.209,11
0.548,0.446,0.122,0.9544,0.2832,0.2172,0.316,9
0.706,0.551,0.178,1.6064,0.6506,0.3838,0.471,16
0.559,0.438,0.12,0.5786,0.254,0.1848,0.139,8
0.487,0.385,0.148,0.6274,0.304,0.138,0.165,7
0.351,0.281,0.086,0.3697,0.2148,0.0708,0.063,6
0.497,0.375,0.101,0.4471,0.2397,0.0987,0.095,7
0.581,0.453,0.162,1.1271,0.4049,0.2467,0.355,10
0.51,0.372,0.152,0.8085,0.3894,0.147,0.214,11
0.521,0.416,0.155,0.8501,0.3948,0.1952,0.246,11
0.524,0.427,0.159,0.7577,0.3785,0.1004,0.249,11
0.614,0.473,0.156,1.2165,0.4906,0.261,0.35,10
0.445,0.317,0.113,0.5059,0.3739,0.1071,0.091,6
0.694,0.557,0.196,1.9621,0.8564,0.436,0.493,11
0.714,0.566,0.197,1.9084,0.8852,0.3668,0.575,11
0.548,0.432,0.152,1.0169,0.5008,0.2316,0.251,5
0.48,0.327,0.133,0.7191,0.2927,0.2038,0.155,8
0.545,0.394,0.157,0.7622,0.3102,0.1462,0.255,10
0.364,0.258,0.117,0.2836,0.1003,0.0678,0.102,9
0.696,0.549,0.177,1.7178,0.7233,0.3353,0.497,11
0.541,0.408,0.158,0.5869,0.3599,0.1343,0.105,9
0.597,0.464,0.119,1.0403,0.5021,0.2316,0.254,9
0.475,0.389,0.128,0.2439,0.1149,0.0425,0.094,9
0.521,0.393,0.087,0.5022,0.2079,0.0915,0.174,11
0.607,0.457,0.161,0.6931,0.3682,0.1055,0.178,9
0.385,0.299,0.073,0.2022,0.082,0.0779,0.054,8
0.538,0.423,0.153,0.688,0.3488,0.1744,0.143,7
0.721,0.566,0.222,1.7012,0.8354,0.3758,0.428,14
0.595,0.463,0.212,0.8828,0.3652,0.202,0.225,11
0.503,0.417,0.128,0.7096,0.3086,0.1396,0.201,10
0.627,0.482,0.143,1.2527,0.5937,0.2804,0.333,10
0.379,0.273,0.099,0.139,0.0535,0.0271,0.075,11
0.539,0.426,0.125,0.8499,0.4538,0.1641,0.22,9
0.133,0.078,0.02,0.002,0.001,0.0005,0.002,3
0.557,0.428,0.122,0.5063,0.2219,0.1138,0.139,10
0.601,0.465,0.186,1.2299,0.6108,0.2934,0.245,10
0.633,0.502,0.156,1.2686,0.562,0.2679,0.346,9
0.621,0.485,0.193,1.6275,0.7752,0.3661,0.401,10
0.478,0.401,0.143,0.5817,0.1917,0.1183,0.256,11
0.542,0.391,0.163,0.9759,0.4283,0.1854,0.306,10
0.5,0.403,0.159,0.6894,0.331,0.094,0.242,11
0.531,0.41,0.15,0.6398,0.2506,0.1058,0.256,11
0.609,0.49,0.17,1.3574,0.5081,0.2476,0.446,14
0.649,0.514,0.214,1.0195,0.4187,0.2251,0.302,9
0.64,0.5,0.148,0.9816,0.3577,0.2559,0.265,13
0.361,0.307,0.108,0.1237,0.0218,0.045,0.073,10
0.543,0.414,0.136,0.8217,0.4972,0.1396,0.165,4
0.512,0.428,0.136,0.8198,0.2768,0.0928,0.33,10
0.614,0.475,0.155,1.1631,0.4762,0.3654,0.264,9
0.289,0.222,0.135,0.1301,0.0423,0.0216,0.074,11
0.335,0.254,0.091,0.1315,0.043,0.0264,0.079,7
0.396,0.322,0.095,0.3859,0.1741,0.0874,0.086,7
0.512,0.393,0.125,0.5968,0.1302,0.1525,0.274,11
0.425,0.324,0.138,0.4501,0.2547,0.0895,0.097,8
0.714,0.561,0.174,1.3276,0.4833,0.3494,0.365,16
0.59,0.474,0.184,1.1061,0.4858,0.2231,0.312,10
0.492,0.374,0.123,0.7823,0.3966,0.1405,0.225,7
0.576,0.436,0.177,1.0584,0.4256,0.2154,0.336,10
0.625,0.484,0.15,1.5337,0.6032,0.3681,0.465,9
0.714,0.573,0.21,1.6812,0.6403,0.4342,0.491,17
0.529,0.423,0.146,0.9433,0.3795,0.204,0.277,11
0.58,0.451,0.17,1.1595,0.5298,0.3063,0.266,12
0.568,0.445,0.137,1.1091,0.4844,0.2492,0.287,8
0.563,0.451,0.141,0.8415,0.2715,0.1692,0.283,12
0.475,0.386,0.115,0.6833,0.2397,0.176,0.206,7
0.548,0.421,0.13,0.5309,0.209,0.1267,0.184,10
